#GeneID,a1,b1,g1,GOF1,a2,b2,g2,GOF2,s1,f1,d1,s2,f2,d2,Rs,Rf,Rd,pSize,pFreq,pDuty,p-value,mu1,cv1,mu2,cv2
YAL009W,0.2147,2.068,465.5027,0.000394,0.1636,4.8985,2372.7442,5.1799999999999994e-08,239.3743,0.1937,0.0984,541.3963,0.1578,0.0357,1.1774,-0.296,-1.4614,0.0,0.0,0.0,0.0467,38.7092,2.1392,54.3736,4.6367
YAL010C,0.1834,2.4612,540.5665,5.92e-05,0.196,4.4987,397.593,7.12e-10,236.7374,0.17,0.0736,98.3941,0.187,0.046,-1.2666,0.1381,-0.6777,0.0,3.3599999999999997e-26,0.0,0.333,28.7822,3.1728,10.7863,5.0762
YAL011W,0.1613,6.7659,3296.5974,0.000161,0.1962,4.702,724.075,1.8800000000000002e-07,541.6509,0.1572,0.0259,166.8979,0.1877,0.0431,-1.6984,0.2561,0.7361,0.0,0.0,0.0,0.864,47.443,6.5989,21.1742,3.9595
YAL012W,0.4752,1.5691,1949.6385,0.0467,1.0043,4.4221,4007.0376,0.481,1281.4178,0.3631,0.2349,930.5835,0.817,0.1862,-0.4615,1.1698,-0.3356,0.0,0.0,0.0,0.0017,485.0967,0.8830,760.1917,0.7580
YAL013W,0.2333,1.529,225.394,0.000318,0.2212,1.3923,105.664,0.000853,156.6436,0.2012,0.1379,81.2936,0.1895,0.1437,-0.9463,-0.0869,0.0594,0.0,2.98e-11,0.000459,0.0325,27.5843,1.8811,11.3955,2.4140
YAL014C,0.2982,1.7847,569.3804,0.127,0.2333,3.1072,1107.5989,0.0115,335.1692,0.2542,0.148,377.9167,0.2161,0.0739,0.1732,-0.2345,-1.0024,8.22e-15,0.0,0.0,0.0561,82.104,1.3568,71.9398,2.0819
YAL015C,0.2382,2.4702,591.7377,0.0022199999999999998,0.229,1.4591,172.1103,0.0036799999999999997,251.1996,0.2166,0.0909,125.3379,0.1968,0.1407,-1.003,-0.1385,0.6305,0.0,5.73e-26,0.0,0.0656,48.3208,1.9102,19.6574,2.1068
YAL016C-A,23.0809,24.8169,0.397,0.506,38.5755,28.8042,0.223,0.977,0.0185,11.5187,0.4941,0.0083,15.9372,0.5688,-1.1626,0.4684,0.203,0.0,0.0,6.58e-21,1.0,0.1751,6.7746,0.1096,4.9155
YAL016C-B,1.0829,2.1442,5.1885,0.009729999999999999,11.4058,7.5367,0.6634,0.000171,2.6293,0.7081,0.3444,0.101,4.322,0.5993,-4.7022,2.6097,0.7991,0.0,0.0,0.0,8.99e-06,1.6771,1.7928,0.374,4.1514
YAL016W,0.3558,1.961,1701.0557,0.315,0.2213,2.7031,2234.8963,0.0633,904.8615,0.2996,0.1576,876.3238,0.2037,0.0793,-0.0462,-0.5561,-0.9913,4.57e-05,0.0,0.0,0.000247,276.7993,1.2411,151.6221,2.1822
YAL017W,0.2866,2.583,1565.0647,0.608,0.1933,4.9131,2389.7574,9.67e-06,643.8098,0.2564,0.1053,536.9776,0.1854,0.0412,-0.2618,-0.4678,-1.3546,0.0,0.0,0.0,4.92e-06,153.0841,1.6199,70.3015,3.5176
YAL018C,10.8166,988.0448,1273.9204,0.0,2.7184,10.4476,2.1977,2.96e-05,0.6953,10.4734,0.0166,0.2231,2.1026,0.2214,-1.6401,-2.3165,3.7376,0.0,0.0,0.0,1.0,0.0, nan,0.4235,8.9418
YAL019W,0.2113,2.8094,881.296,0.0052899999999999996,0.2044,7.1824,3054.5636,0.000998,333.0691,0.1958,0.0734,456.4233,0.1982,0.0296,0.4546,0.0173,-1.3108,0.0,0.0177,0.0,0.973,56.3716,2.3633,65.0084,4.1695
YAL019W-A,1.0689,12.2911,9.3531,3.5e-09,23.7595,315.7502,0.5286,-1.0,0.7947,0.9762,0.0852,0.0017,22.02,0.0716,-8.8524,4.4955,-0.2514,0.0,0.0,3.72e-19,0.999,0.6708,8.6783,0.028,6.3253
YAL020C,0.1844,6.5636,2211.071,0.000138,0.2159,1.6785,173.8587,5.7e-06,368.5491,0.1789,0.0297,109.6457,0.1903,0.1189,-1.749,0.0887,1.9991,0.0,2.77e-11,0.0,0.447,42.4163,4.8939,16.1814,2.4034
YAL021C,0.188,3.929,3001.902,0.00128,0.1936,3.909,2576.8526,0.00352,816.0503,0.1789,0.0482,704.0413,0.1839,0.0497,-0.213,0.0399,0.045,2.3600000000000003e-19,0.000145,0.155,1.0,118.6417,2.8977,99.3302,3.0029
YAL022C,0.1902,1.9524,654.4755,2.95e-05,0.1755,1.4785,746.4066,0.000116,355.0983,0.1725,0.0926,530.3464,0.1561,0.1097,0.5787,-0.1439,0.245,0.0,0.0,0.0,1.0,50.6179,2.3689,68.5223,2.3008
YAL023C,0.2462,2.478,1456.2679,0.196,0.4208,3.5751,3515.9245,0.225,628.5595,0.2227,0.0951,1026.5639,0.3752,0.108,0.7077,0.7524,0.1846,0.0,0.0,1.36e-26,1.07e-05,130.5657,1.6575,360.5212,1.4181
YAL024C,0.1938,3.0647,549.9123,2.93e-07,0.1837,3.4249,1914.2339,3.94e-05,192.2859,0.1817,0.063,601.6041,0.1737,0.0539,1.6456,-0.0644,-0.2244,0.0,5.7999999999999997e-08,3.88e-21,0.147,24.4341,3.3486,77.8944,3.0084
YAL025C,0.2523,4.3619,147.9115,0.000175,0.2587,5.0374,1533.9242,0.0486,36.6618,0.2376,0.0582,322.3591,0.2456,0.0511,3.1363,0.0473,-0.1881,0.0,0.000314,1.88e-15,7.54e-08,6.0091,3.9341,67.602,2.3793
YAL026C,0.205,3.1005,1460.4377,0.000553,0.2042,3.1123,1841.2202,0.000411,505.6326,0.1916,0.0655,632.2587,0.1909,0.0649,0.3224,-0.0056,-0.0135,0.0,0.626,0.984,0.973,76.1077,2.4553,99.4415,2.3998
YAL026C-A,74.9032,198.0651,0.7974,0.0753,21.2466,13.0324,0.5359,0.0748,0.004,52.9393,0.278,0.0737,7.6712,0.6557,4.217,-2.7868,1.2378,0.0,0.0,0.0,1.0,0.1926,2.7916,0.3319,2.9659
YAL027W,0.2015,1.8351,295.7518,3.24e-06,0.2217,2.2406,176.8,2.72e-05,171.197,0.1807,0.1034,84.4447,0.2006,0.0949,-1.0196,0.151,-0.1233,0.0,0.0,1.3400000000000001e-08,0.966,24.1124,2.5410,12.8243,2.7429
YAL028W,0.1747,2.3457,1397.7856,0.016,0.1735,2.2183,356.1299,2.11e-10,642.718,0.1617,0.0734,172.6613,0.1601,0.0772,-1.8962,-0.0146,0.0729,0.0,0.17,0.00123,0.0034200000000000003,77.9541,2.9087,18.0075,3.6499
YAL029C,0.2341,2.3325,1201.4195,0.167,0.2205,1.2938,867.8097,0.0724,544.0479,0.2119,0.0948,704.4391,0.1873,0.1502,0.3727,-0.1778,0.6634,0.0,0.0,0.0,0.67,96.0122,2.1617,113.8206,1.7681
YAL030W,0.4164,1.8559,462.1345,0.457,0.3238,3.3014,825.4578,0.258,259.7522,0.3379,0.1883,262.6764,0.294,0.0924,0.0162,-0.2008,-1.0276,0.402,0.0,0.0,0.0652,87.2387,1.1199,71.669,1.6310
YAL031C,0.2013,4.0483,1364.1211,0.000183,0.1669,1.945,749.9455,2.07e-09,367.304,0.191,0.0512,412.2671,0.1532,0.083,0.1666,-0.3183,0.6969,1.09e-12,0.0,0.0,0.0926,56.477,2.6956,42.8559,3.2907
YAL031W-A,5.7401,3.7828,1.0734,0.00016,35.2487,136.4785,0.4843,1.0,0.3864,1.9638,0.602,0.0037,27.7748,0.2054,-6.6884,3.8221,-1.5512,0.0,0.0,0.0,0.0582,0.581,2.8647,0.0848,5.5700
YAL032C,0.2357,1.9732,376.1074,0.00343,0.1991,5.1272,706.9192,1.05e-05,201.7845,0.2095,0.1111,147.7676,0.1913,0.0397,-0.4495,-0.1315,-1.4849,0.0,0.0,0.0,0.00704,35.5449,2.0547,19.5507,4.0187
YAL033W,0.2519,4.8983,293.738,3.68e-05,0.2575,5.1194,646.1163,0.0316,63.8529,0.2386,0.052,135.054,0.2445,0.051,1.0807,0.035,-0.0266,0.0,0.00195,0.203,0.0894,12.0104,3.0470,26.9247,2.6469
YAL034C,0.3346,1.7081,1719.5773,0.375,0.1631,5.8042,2884.6843,2.0399999999999997e-07,1046.7504,0.2786,0.1669,545.8744,0.1584,0.0297,-0.9393,-0.8144,-2.4905,0.0,0.0,0.0,2.83e-14,298.9076,1.1661,53.1956,5.2474
YAL034C-B,3.4982,5.3169,1.2722,0.000111,287.0878,12.8251,0.4304,0.0323,0.2562,2.0503,0.4065,0.0518,12.0697,0.9557,-2.3056,2.5575,1.2332,0.0,0.0,0.0,0.5,0.4689,7.1646,0.4024,2.7159
YAL034W-A,0.325,4.1185,94.643,0.0010199999999999999,0.2686,3.2071,138.6663,5.16e-07,24.2229,0.3002,0.0763,46.3406,0.2466,0.0818,0.9359,-0.2837,0.1001,0.0,0.0,2.17e-05,0.332,5.5577,3.0388,8.5121,2.8692
YAL035W,0.5296,10.0284,2444.5223,0.968,0.9106,7.6074,3862.7431,0.78,252.4225,0.5018,0.0528,522.9553,0.8116,0.1081,1.0508,0.6936,1.0328,0.0,0.0,0.0,1.8599999999999998e-10,124.4246,1.2562,409.1704,1.0440
YAL036C,0.1335,4.8031,15374.611,3.05e-07,0.5139,5.3585,2751.9976,0.433,3574.5769,0.1295,0.0297,534.9529,0.4677,0.0905,-2.7403,1.8528,1.6052,0.0,0.0,0.0,3.1800000000000004e-16,209.1498,7.5235,247.7895,1.1970
YAL037C-A,2.5572,8.0952,21.1232,0.314,3.1947,6.8354,23.4763,0.0631,2.7582,1.9053,0.2525,3.9529,2.1205,0.3417,0.5192,0.1544,0.4363,0.0,1.09e-09,0.0,1.81e-05,4.9735,0.9646,7.5766,0.6644
YAL037C-B,4.2441,78.9525,1718.625,0.0131,5.5995,16.0656,555.2665,0.115,22.4898,4.0247,0.0516,35.7055,4.1374,0.262,0.6669,0.0399,2.3435,0.0,8.44e-05,0.0,1.36e-14,87.7218,0.4975,144.0516,0.3619
YAL037W,0.2178,5.8465,291.4625,5.41e-11,2.6898,7.1829,1.9937,1.5e-07,54.5497,0.2092,0.0388,0.3092,1.9192,0.2806,-7.463,3.1974,2.8538,0.0,0.0,0.0,0.663,6.9663,5.5000,0.5174,6.6892
YAL038W,4.2366,114.3364,87403.2937,0.271,5.6816,132.7459,88354.4772,0.295,782.6833,4.0874,0.0358,678.8487,5.4493,0.0412,-0.2053,0.4149,0.1998,0.0,0.0,0.0,0.0144,3130.5703,0.4829,3618.7097,0.3941
YAL039C,0.2199,3.2273,1527.3147,0.0016,0.2248,3.2214,623.4825,1.39e-06,507.3046,0.2052,0.0672,205.2367,0.2097,0.0681,-1.3056,0.0311,0.018,0.0,0.0178,0.133,0.105,88.0479,2.1921,36.6017,2.2517
YAL040C,0.2361,3.0908,1117.254,0.0042899999999999995,0.2108,3.2049,560.6788,0.000102,382.1058,0.2186,0.0738,189.8085,0.1968,0.0659,-1.0094,-0.151,-0.1632,0.0,0.0,8.43e-16,0.00605,71.7592,2.1327,28.0256,2.9306
YAL041W,0.245,3.7754,2024.5241,0.539,0.2132,3.9679,1443.7645,0.198,573.0174,0.2291,0.065,389.0827,0.2017,0.0539,-0.5585,-0.1836,-0.2693,0.0,0.0,0.0,0.0283,118.8708,2.0435,63.6678,2.6680
YAL042C-A,18.6511,105.6346,0.1665,1.0,62.9464,329.839,0.1853,-1.0,0.0019,15.5647,0.1738,0.0006,52.4575,0.1603,-1.6982,1.7529,-0.1164,0.0,0.0,1.3600000000000002e-16,0.999,0.0157,7.7469,0.0142,9.0000
YAL042W,0.4052,1.9911,1393.872,0.284,0.5908,4.518,3345.6055,0.319,726.7345,0.3352,0.1724,770.6077,0.5207,0.1188,0.0846,0.6355,-0.5367,2.9699999999999997e-07,0.0,0.0,0.0604,247.8034,1.0398,391.4047,1.1179
YAL043C,0.2606,1.7444,1835.2742,0.0222,0.1965,1.8241,790.3042,4.73e-05,1098.8296,0.2258,0.1334,467.5776,0.1765,0.1027,-1.2327,-0.3555,-0.3773,0.0,0.0,0.0,2.85e-05,226.3459,1.5345,70.1372,2.1716
YAL044C,0.5358,4.2068,1318.5573,0.0536,1.0862,3.8852,1185.1577,0.405,326.8621,0.4734,0.1157,316.9526,0.8445,0.2226,-0.0444,0.8351,0.9441,0.0023899999999999998,0.0,0.0,3.86e-05,154.7792,1.0690,258.7152,0.7595
YAL044W-A,4.1002,3.4181,1.7531,0.00923,2.6555,2.2536,1.5874,0.00161,0.6135,1.8068,0.5437,0.8574,1.1874,0.554,0.4828,-0.6056,0.0271,3.12e-25,0.0,0.171,0.723,0.9174,2.0231,0.8486,2.5087
YAL045C,1.3383,4.6027,3.5653,1.1599999999999999e-07,12.5986,874.7127,35.7606,4e-09,0.835,1.0129,0.2369,0.0354,12.2326,0.0179,-4.5618,3.5942,-3.7297,0.0,0.0,0.0,0.379,0.7305,4.7903,0.0, nan
YAL046C,0.3363,2.0762,242.5589,0.284,0.3375,3.2597,369.4469,0.0629,122.0132,0.2883,0.1431,118.9225,0.3048,0.097,-0.037,0.0803,-0.5613,0.0054399999999999995,6.28e-09,0.0,0.547,30.7181,1.6682,33.6433,1.6138
YAL047C,0.1778,3.4396,798.1538,5.6100000000000006e-08,0.1895,2.4531,964.0203,0.00158,249.09,0.1685,0.052,419.8726,0.175,0.0759,0.7533,0.0551,0.5466,0.0,2.41e-07,0.0,0.0585,28.8624,3.7541,59.374,2.6209
YAL047W-A,6.7847,850.9313,431.4432,0.0,20.2609,307.0002,0.194,1.0,0.261,6.5328,0.0183,0.0007,19.0324,0.0617,-8.6272,1.5427,1.7544,0.0,0.0,0.0,1.0,0.0, nan,0.0053,6.3246
YAL048C,0.1902,2.8753,1190.4066,0.000859,0.1948,4.2654,550.1959,7.57e-08,441.7759,0.1779,0.0652,138.4056,0.1859,0.0462,-1.6744,0.0629,-0.4964,0.0,1.02e-06,0.0,0.0417,63.0886,2.5849,16.5137,4.3747
YAL049C,0.2788,2.6148,776.9448,0.0739,0.2161,7.1029,3737.697,0.105,311.2183,0.251,0.0995,565.1633,0.2093,0.0316,0.8607,-0.2621,-1.6533,0.0,0.0,0.0,0.459,73.4,1.6169,87.9191,3.7886
YAL051W,0.2005,1.2955,545.2023,0.000172,0.1844,4.5968,787.0196,1.1e-07,445.2933,0.1727,0.1387,184.7738,0.1768,0.0411,-1.269,0.0342,-1.7552,0.0,0.00391,0.0,0.000821,63.4214,1.9951,21.3071,4.3314
YAL053W,0.2212,3.1359,2377.5514,0.0335,0.1912,2.5945,2335.9819,0.00223,802.9743,0.2058,0.069,968.1196,0.1774,0.0726,0.2698,-0.2138,0.0721,1.31e-25,0.0,0.000813,0.274,144.7489,2.1173,144.2145,2.4747
YAL054C,0.2104,3.7727,634.7937,5.29e-07,0.2197,6.199,601.3749,1.3e-07,179.1615,0.1987,0.0555,104.7329,0.2116,0.037,-0.7745,0.0904,-0.5842,0.0,1.58e-14,0.0,0.652,27.624,2.9180,16.5029,3.8465
YAL055W,0.2372,3.5826,388.134,1.66e-05,0.2192,1.5916,337.8546,0.00133,115.781,0.2217,0.0654,225.5072,0.1915,0.1263,0.9618,-0.2118,0.9488,0.0,0.0,0.0,0.599,20.6902,2.5643,36.9907,1.9471
YAL056C-A,15.0182,20.3026,0.3362,0.084,8.9676,22.8308,1.2453,0.00955,0.0267,7.8445,0.4846,0.0606,6.2175,0.3017,1.1832,-0.3354,-0.6839,0.0,0.0,0.0,1.0,0.1364,4.7709,0.3416,6.5511
YAL056W,0.1799,3.8569,2105.1628,2.11e-05,0.193,3.3931,507.765,1.0300000000000001e-07,600.54,0.1712,0.0486,165.5153,0.1819,0.0588,-1.8593,0.0876,0.2765,0.0,2.78e-11,1.0600000000000001e-24,0.0922,81.8856,2.9924,19.873,3.8659
YAL058W,0.1685,1.9635,851.1654,7.04e-08,0.1782,2.7353,835.2717,2.12e-06,465.6053,0.1546,0.0832,325.9378,0.1667,0.0644,-0.5145,0.1093,-0.3695,0.0,1.3100000000000001e-17,0.0,0.999,53.7853,2.9085,41.6988,2.9340
YAL059W,0.3101,5.0869,66.8846,9.91e-10,0.2524,3.5911,398.234,2.09e-05,14.2555,0.2911,0.0619,118.8146,0.2345,0.0698,3.0591,-0.3116,0.1726,0.0,0.0,2.21e-13,0.000132,2.935,4.2222,21.5928,2.6460
YAL060W,0.531,20.383,23644.3219,0.162,0.3537,21.5408,14171.0061,0.331,1204.6747,0.517,0.0259,686.5931,0.3478,0.0168,-0.8111,-0.5716,-0.6293,0.0,0.0,0.0,2.08e-06,614.1021,1.2497,235.178,1.5865
YAL061W,0.8184,14.3613,22212.9198,0.343,0.1982,6.1886,1265.5065,4.95e-06,1600.2521,0.7741,0.0548,219.9667,0.1918,0.0329,-2.8629,-2.0132,-0.7331,0.0,0.0,0.0,0.0,1195.999,1.2066,28.8731,4.3414
YAL062W,0.2605,1.2796,662.949,0.00942,0.1715,3.4604,1485.2577,1.8e-06,538.9312,0.2154,0.1726,463.8395,0.1629,0.0501,-0.2165,-0.4029,-1.7846,0.0,0.0,0.0,3.82e-06,113.5026,1.4057,54.4159,3.4015
YAL063C,0.2331,2.5078,153.5018,2.1e-06,0.1787,3.6279,755.9295,1.41e-07,65.9595,0.212,0.0905,224.0214,0.1698,0.0501,1.764,-0.32,-0.854,0.0,0.0,0.0,1.0,10.2138,2.9154,25.7442,3.8739
YAL063C-A,0.1957,9.3072,605.9983,6.329999999999999e-11,7.3172,15.1584,0.8664,0.000456,71.0712,0.1913,0.0223,0.0616,4.8271,0.3378,-10.1725,4.6569,3.9184,0.0,0.0,0.0,0.861,7.5379,7.9936,0.2701,9.0000
YAL064C-A,0.2923,4.4031,66.8496,3.06e-12,1.1807,8.6354,6.539,4.4e-06,16.4716,0.2731,0.0663,0.803,1.0301,0.1274,-4.3585,1.9155,0.942,0.0,0.0,0.0,0.999,3.0085,4.3105,0.7236,6.2982
YAL064W,0.4795,17.2779,52.3537,5.33e-07,30.7972,292.8665,0.5547,0.988,3.3031,0.4658,0.0285,0.0019,27.8783,0.096,-10.7396,5.9033,1.751,0.0,0.0,0.0,1.0,1.1043,8.8882,0.04,9.0000
YAL064W-B,36.8191,549.4523,0.0005,-1.0,4.7431,12.7873,1.4713,4.5e-05,0.0,33.9783,0.0638,0.1311,3.4122,0.2785,16.9229,-3.3158,2.1269,0.0,0.0,0.0,0.864,0.0, nan,0.3836,6.9332
YAL065C,17.984,436.0753,0.2744,0.986,5.5111,7.8146,0.7425,0.00782,0.0005,17.1938,0.0429,0.1203,3.1191,0.4386,8.0374,-2.4627,3.3527,0.0,0.0,0.0,0.864,0.0, nan,0.292,6.5617
YAL067C,1.4575,8.7234,4.635,0.000126,0.187,7.9216,699.0671,1.32e-13,0.5616,1.231,0.1521,97.811,0.1823,0.0253,7.4444,-2.7555,-2.5896,0.0,0.0,0.0,0.977,0.6106,7.2953,9.2467,7.6413
YAR002C-A,0.2234,5.9487,1276.4204,9.22e-06,0.3295,10.1001,2258.0885,0.0218,231.8474,0.2146,0.0393,238.8939,0.3176,0.0355,0.0432,0.5653,-0.1444,0.00197,0.0,3.3e-08,0.000172,37.8434,3.3779,69.9206,2.1267
YAR002W,0.2127,0.9566,626.0855,0.0806,0.2246,4.0377,2455.8601,0.00957,683.1001,0.173,0.1863,645.6113,0.212,0.0556,-0.0814,0.2937,-1.7432,8.55e-06,0.0,0.0,0.995,117.5104,1.4790,124.7457,2.1252
YAR003W,0.1931,1.6465,708.1407,1.74e-05,0.1834,1.4289,662.9747,6.24e-05,453.8102,0.1721,0.1086,485.2317,0.1619,0.117,0.0966,-0.0878,0.1078,9.48e-08,8.89e-15,3.87e-10,0.999,69.9076,2.0345,66.5596,2.1036
YAR007C,0.2154,6.4384,1898.975,0.000217,0.2241,2.6968,601.2189,0.000205,320.2292,0.2078,0.0349,236.2561,0.2061,0.0799,-0.4388,-0.0119,1.1959,0.0,0.104,0.0,0.97,50.1333,3.6504,39.9481,2.3803
YAR008W,0.2614,4.7183,105.564,8.33e-08,0.2106,3.0961,339.6134,1.64e-06,24.2676,0.2467,0.0561,118.3116,0.1964,0.0678,2.2855,-0.3296,0.2749,0.0,0.0,0.0,0.0852,3.8973,4.5668,17.1941,3.0865
YAR009C,0.5632,6.7379,1226.3086,0.0512,0.8234,34.8382,4815.3011,0.419,188.9109,0.5183,0.0795,142.6017,0.804,0.0238,-0.4057,0.6333,-1.7417,0.0,0.0,0.0,0.0593,90.3854,1.6172,111.8602,1.2683
YAR010C,0.6478,3.6008,39.3206,0.0238,0.9844,6.5045,40.5665,0.439,11.5776,0.5455,0.1593,6.5841,0.8494,0.1377,-0.8143,0.639,-0.2098,0.0,0.0,2.79e-26,0.176,5.6501,1.6302,5.1025,1.4637
YAR014C,0.2234,3.4477,2473.5503,0.000835,0.1956,9.5307,7570.5574,0.0624,769.7614,0.209,0.0651,867.8872,0.1912,0.0223,0.1731,-0.1285,-1.5453,9.89e-10,7.63e-27,0.0,0.374,138.9551,2.1455,136.8722,3.8219
YAR015W,0.2082,5.505,7374.6304,0.0956,0.3594,1.6515,1316.6245,0.181,1462.3454,0.2001,0.0394,830.4675,0.2938,0.1825,-0.8163,0.5543,2.213,0.0,0.0,0.0,0.000719,225.6198,3.2430,248.3987,1.1035
YAR018C,0.1653,3.827,1665.5384,8.46e-06,0.2,1.9072,446.5623,7.809999999999999e-08,478.7829,0.158,0.0449,250.2477,0.18,0.0998,-0.936,0.188,1.1518,0.0,0.0,0.0,0.152,48.501,4.1819,32.2408,2.7555
YAR019C,0.2093,2.4912,804.5646,0.00405,0.1666,2.9659,693.4563,2.18e-09,346.3751,0.1921,0.082,251.9177,0.1571,0.0564,-0.4594,-0.2896,-0.5392,0.0,0.0,0.0,0.000445,55.328,2.3211,24.8958,4.1262
YAR019W-A,0.2901,8.7818,121.7271,9e-10,3.9929,5.647,0.9759,0.000885,14.7727,0.2804,0.0338,0.2004,2.2609,0.4321,-6.204,3.0115,3.6777,0.0,0.0,0.0,0.863,2.771,5.9865,0.3872,6.1959
YAR020C,0.3144,5.5787,62.9705,6.34e-08,0.351,10.3754,78.1299,1.14e-13,12.1482,0.2967,0.0572,8.1437,0.3387,0.0351,-0.577,0.1912,-0.7052,0.0,0.0,0.0,0.533,2.4871,4.6755,1.8589,6.6468
YAR023C,0.2468,2.9106,77.9561,4e-13,0.2741,4.3988,83.2176,2.71e-10,29.0641,0.2264,0.0831,20.3973,0.2572,0.0624,-0.5109,0.1841,-0.4146,0.0,0.0,0.0,1.0,4.1959,3.9183,3.4943,4.3679
YAR027W,0.2938,5.1659,3752.3896,0.204,0.2108,3.5138,749.197,1.06e-05,766.3403,0.277,0.0567,228.774,0.1982,0.0599,-1.7441,-0.483,0.079,0.0,0.0,0.00454,2.58e-08,191.7292,2.0824,38.0864,2.5088
YAR028W,0.2118,4.8743,407.3932,5.55e-07,0.217,4.0159,332.3051,2.32e-08,90.8517,0.2023,0.0449,89.4625,0.205,0.0549,-0.0222,0.0191,0.2895,0.379,0.0355,0.0,1.0,13.3714,3.6690,14.1571,3.1766
YAR029W,0.9957,10.1113,9.884,2.8199999999999998e-08,0.4887,6.6784,24.0859,1.25e-09,1.0248,0.9029,0.0925,3.8361,0.4538,0.0721,1.9043,-0.9925,-0.3579,0.0,0.0,0.0,1.0,0.7933,6.7972,1.347,5.0804
YAR030C,0.8077,8.1839,12.1617,2.2e-07,1.2841,3.4491,3.3008,2.64e-10,1.5554,0.7315,0.0934,1.0043,0.909,0.2797,-0.6311,0.3134,1.583,0.0,0.0,0.0,1.0,0.971,5.6658,0.8068,4.0019
YAR031W,0.153,5.0991,2944.2977,2.58e-06,0.2395,3.588,156.5111,1.16e-06,642.1854,0.1481,0.032,47.8635,0.2233,0.0677,-3.746,0.5925,1.0832,0.0,0.0,0.0,0.716,51.5746,5.9419,7.4247,3.5239
YAR033W,0.2033,3.1762,660.4537,4.53e-05,0.2258,4.3979,445.4949,2.11e-06,225.9204,0.1903,0.0642,109.3745,0.2139,0.0526,-1.0465,0.1687,-0.2884,0.0,0.0,0.0,0.518,31.2148,3.0574,18.0117,2.9868
YAR035C-A,32.1172,250.911,0.3219,1.0,7.3467,623.6181,35.5518,2.28e-05,0.0013,28.3621,0.1157,0.0403,7.1509,0.0168,4.9709,-1.9878,-2.78,0.0,0.0,0.0,0.999,0.0205,8.8882,0.0, nan
YAR035W,0.1843,9.0419,828.921,4.86e-12,0.2332,4.7989,184.1612,1.3e-06,103.4041,0.1802,0.0223,41.7063,0.2215,0.05,-1.31,0.2975,1.163,0.0,0.0,0.0,0.96,9.3816,8.5872,5.9969,4.5183
YAR042W,0.1997,5.3378,1654.3904,0.0017399999999999998,0.2221,2.6254,603.0508,0.000554,333.423,0.1921,0.0384,247.5111,0.204,0.0825,-0.4299,0.0866,1.1035,0.0,3.5700000000000003e-11,0.0,0.982,48.875,3.4665,39.511,2.5160
YAR047C,0.3679,6.5071,44.3154,1.01e-08,1.5877,12.1115,5.7299,1.84e-11,7.267,0.3473,0.0562,0.4953,1.3932,0.1207,-3.8751,2.004,1.1031,0.0,0.0,0.0,0.999,1.76,5.2682,0.6063,8.4631
YAR050W,0.3556,13.4348,112.2632,8.35e-13,0.219,9.0278,377.3511,1.71e-12,9.013,0.3459,0.0274,46.7158,0.2134,0.0262,2.3738,-0.6968,-0.0657,0.0,0.0,4.65e-05,0.999,2.0584,7.4149,5.9119,6.7284
YAR053W,49.6553,293.9981,1.0454,0.0888,29.4194,237.7405,1.4315,0.092,0.0036,42.0647,0.1435,0.006,25.5687,0.1112,0.7355,-0.7182,-0.3683,0.0,0.0,0.0,1.0,0.128,7.9864,0.1257,5.7972
YAR060C,15.3488,744.6637,4.9226,0.187,23.1439,72.8676,0.1394,0.988,0.0053,14.8882,0.0247,0.002,17.1929,0.2556,-1.4044,0.2076,3.3724,0.0,3.47e-08,0.0,1.0,0.0, nan,0.018,9.0000
YAR064W,8.5397,8.7354,0.4497,0.081,1.1802,13.721,9.3584,1.1499999999999999e-08,0.0616,4.1024,0.5029,0.7185,1.0817,0.0816,3.5451,-1.9232,-2.6238,0.0,0.0,0.0,1.0,0.202,8.7925,0.656,8.6675
YAR066W,19.6611,98.2233,0.3206,0.887,1.3767,11.7194,5.9941,5.35e-07,0.0039,16.0457,0.1908,0.533,1.2258,0.1084,7.1066,-3.7103,-0.8165,0.0,0.0,0.0,0.862,0.0474,4.8654,0.5769,9.0000
YAR068W,48.2596,468.2691,1.3488,0.253,0.75,13.9236,19.9799,1.7799999999999999e-09,0.0029,43.3813,0.0957,1.5134,0.7089,0.0542,9.0396,-5.9352,-0.8205,0.0,0.0,0.0,0.973,0.1142,3.9668,0.8845,7.4701
YAR069C,22.1842,303.3172,0.4407,0.986,50.3867,451.5392,0.0006,-1.0,0.0015,20.4931,0.0766,0.0,44.8183,0.1004,-9.948,1.129,0.3911,0.0,0.0,0.0,0.999,0.0188,8.8882,0.0, nan
YAR071W,0.2273,6.2404,317.4459,7.34e-11,0.2062,4.96,5441.8174,0.00234,55.3358,0.2187,0.038,1163.9543,0.1975,0.0419,4.3947,-0.147,0.1387,0.0,0.0,2.9100000000000003e-10,1.25e-09,7.9449,4.7621,180.4416,3.0719
YBL001C,0.3606,2.091,315.6758,0.24,0.4155,2.6455,548.0184,0.524,159.935,0.3046,0.1555,214.9137,0.3578,0.1389,0.4263,0.2323,-0.1633,0.0,0.0,6.3399999999999995e-21,0.113,46.8349,1.3319,72.771,1.3293
YBL002W,0.2198,4.5309,1335.5341,0.0229,0.2467,0.7851,993.3766,0.0585,314.4702,0.209,0.0492,1318.8123,0.1867,0.2432,2.0682,-0.1627,2.3069,0.0,0.0,0.0,5.7e-06,52.6288,2.7466,224.75,1.3632
