#GeneID	a1	b1	g1	GOF1	a2	b2	g2	GOF2	s1	f1	d1	s2	f2	d2	Rs	Rf	Rd	pSize	pFreq	pDuty	p-value	mu1	cv1	mu2	cv2

Q0110	0.3415	6.3314	62.9189	9.8900e-09	0.5744	3.2073	11.4055	6.6800e-05	10.7284	0.3230	0.0547	3.7473	0.4828	0.1585	-1.5175	0.5800	1.5349	0.0000e+00	0.0000e+00	0.0000e+00	9.6700e-01	2.4471	4.6811	1.5244	2.9204
Q0115	10.8946	15.8407	0.5743	4.2300e-03	0.9459	3.8174	5.9044	2.0100e-07	0.0396	6.3501	0.4041	1.6528	0.7472	0.2093	5.3841	-3.0872	-0.9492	0.0000e+00	0.0000e+00	0.0000e+00	2.7500e-01	0.2135	4.9287	1.0989	3.2517
Q0120	0.4204	6.3832	41.3157	3.1300e-07	0.2609	5.6240	154.6838	5.7500e-10	6.8242	0.3933	0.0642	29.8625	0.2485	0.0475	2.1296	-0.6623	-0.4362	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	2.0902	4.1869	4.6667	4.8870
Q0130	7.8207	14.5106	0.9919	3.1800e-02	0.6659	4.5162	11.7836	3.6400e-05	0.1143	4.8499	0.4067	2.7484	0.5780	0.1322	4.5880	-3.0689	-1.6216	0.0000e+00	0.0000e+00	0.0000e+00	4.7100e-01	0.3674	5.1246	1.3396	3.5773
Q0140	23.0541	190.0966	0.6995	9.8500e-01	13.1358	20.2375	0.5839	2.6900e-03	0.0038	20.5267	0.1088	0.0321	7.7734	0.4070	3.0969	-1.4009	1.9030	0.0000e+00	0.0000e+00	0.0000e+00	9.7500e-01	0.0636	7.2043	0.2216	5.0566
Q0160	0.3187	4.1150	50.5951	6.8500e-09	0.1892	5.6613	672.5461	1.7500e-08	13.1759	0.2949	0.0755	127.8247	0.1826	0.0345	3.2782	-0.6913	-1.1295	0.0000e+00	0.0000e+00	0.0000e+00	9.7200e-01	2.8179	3.7614	14.4416	5.2272
Q0250	26.5132	325.4614	0.1235	1.0000e+00	3.5175	5.2271	1.1830	3.4500e-06	0.0004	24.4452	0.0764	0.2637	2.0298	0.4224	9.4133	-3.5902	2.4667	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	0.0022	8.8882	0.4623	5.7687
Q0255	29.2953	359.0071	0.2561	1.0000e+00	50.0475	373.3109	0.7591	9.8800e-01	0.0005	26.2117	0.0768	0.0020	43.9275	0.1204	1.8940	0.7449	0.6495	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000	 nan	0.0768	7.4939
Q0275	7.1889	709.7404	251.2466	0.0000e+00	32.2703	412.4029	0.4483	9.8800e-01	0.1838	7.0572	0.0149	0.0011	29.8174	0.0766	-7.3276	2.0790	2.3587	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000	 nan	0.0221	9.0000
YAL001C	0.2105	2.5480	2320.0598	3.5400e-04	0.2021	2.1178	739.1532	6.3900e-06	972.0408	0.1939	0.0799	372.5457	0.1838	0.0915	-1.3836	-0.0771	0.1947	0.0000e+00	5.6800e-11	1.1300e-18	1.7300e-02	140.4363	2.5995	60.1104	2.1974
YAL002W	0.2085	1.6680	1017.7422	1.3300e-01	0.1644	4.5660	1721.4217	3.2800e-08	641.4219	0.1846	0.1149	411.8025	0.1583	0.0374	-0.6393	-0.2218	-1.6171	0.0000e+00	0.0000e+00	0.0000e+00	1.7000e-05	98.6327	2.1468	41.5021	4.4691
YAL003W	0.7624	42.0486	21556.1595	5.8800e-02	3.9414	6.8875	2958.2171	9.5700e-01	532.5623	0.7481	0.0182	438.8602	2.5015	0.3647	-0.2792	1.7415	4.3234	0.0000e+00	0.0000e+00	0.0000e+00	2.2200e-24	373.7166	1.9866	1074.4819	0.3821
YAL005C	2.9713	23.8327	40067.6744	9.2100e-01	1.0755	9.4997	16886.2355	4.9600e-01	1721.7708	2.6400	0.1113	1841.0319	0.9646	0.1028	0.0966	-1.4526	-0.1151	2.1700e-07	0.0000e+00	0.0000e+00	7.4600e-16	4443.4090	0.5746	1746.0363	0.8008
YAL007C	0.2653	1.7596	777.4929	3.4000e-01	0.3886	3.0135	1483.4658	1.5900e-01	462.6284	0.2296	0.1348	522.7062	0.3427	0.1189	0.1761	0.5775	-0.1814	4.7900e-13	0.0000e+00	1.4300e-24	8.3500e-03	100.7841	1.5392	156.9333	1.5270
YAL008W	0.3173	1.9653	402.1774	1.0500e-01	0.1904	1.2584	319.2272	3.2700e-05	214.7786	0.2718	0.1429	269.6517	0.1643	0.1370	0.3282	-0.7265	-0.0607	0.0000e+00	0.0000e+00	1.4500e-04	4.4600e-05	55.7859	1.3731	36.3974	2.1624
YAL009W	0.2147	2.0680	465.5027	3.9400e-04	0.1636	4.8985	2372.7442	5.1800e-08	239.3743	0.1937	0.0984	541.3963	0.1578	0.0357	1.1774	-0.2960	-1.4614	0.0000e+00	0.0000e+00	0.0000e+00	4.6700e-02	38.7092	2.1392	54.3736	4.6367
YAL010C	0.1834	2.4612	540.5665	5.9200e-05	0.1960	4.4987	397.5930	7.1200e-10	236.7374	0.1700	0.0736	98.3941	0.1870	0.0460	-1.2666	0.1381	-0.6777	0.0000e+00	3.3600e-26	0.0000e+00	3.3300e-01	28.7822	3.1728	10.7863	5.0762
YAL011W	0.1613	6.7659	3296.5974	1.6100e-04	0.1962	4.7020	724.0750	1.8800e-07	541.6509	0.1572	0.0259	166.8979	0.1877	0.0431	-1.6984	0.2561	0.7361	0.0000e+00	0.0000e+00	0.0000e+00	8.6400e-01	47.4430	6.5989	21.1742	3.9595
YAL012W	0.4752	1.5691	1949.6385	4.6700e-02	1.0043	4.4221	4007.0376	4.8100e-01	1281.4178	0.3631	0.2349	930.5835	0.8170	0.1862	-0.4615	1.1698	-0.3356	0.0000e+00	0.0000e+00	0.0000e+00	1.7000e-03	485.0967	0.8830	760.1917	0.7580
YAL013W	0.2333	1.5290	225.3940	3.1800e-04	0.2212	1.3923	105.6640	8.5300e-04	156.6436	0.2012	0.1379	81.2936	0.1895	0.1437	-0.9463	-0.0869	0.0594	0.0000e+00	2.9800e-11	4.5900e-04	3.2500e-02	27.5843	1.8811	11.3955	2.4140
YAL014C	0.2982	1.7847	569.3804	1.2700e-01	0.2333	3.1072	1107.5989	1.1500e-02	335.1692	0.2542	0.1480	377.9167	0.2161	0.0739	0.1732	-0.2345	-1.0024	8.2200e-15	0.0000e+00	0.0000e+00	5.6100e-02	82.1040	1.3568	71.9398	2.0819
YAL015C	0.2382	2.4702	591.7377	2.2200e-03	0.2290	1.4591	172.1103	3.6800e-03	251.1996	0.2166	0.0909	125.3379	0.1968	0.1407	-1.0030	-0.1385	0.6305	0.0000e+00	5.7300e-26	0.0000e+00	6.5600e-02	48.3208	1.9102	19.6574	2.1068
YAL016C-A	23.0809	24.8169	0.3970	5.0600e-01	38.5755	28.8042	0.2230	9.7700e-01	0.0185	11.5187	0.4941	0.0083	15.9372	0.5688	-1.1626	0.4684	0.2030	0.0000e+00	0.0000e+00	6.5800e-21	1.0000e+00	0.1751	6.7746	0.1096	4.9155
YAL016C-B	1.0829	2.1442	5.1885	9.7300e-03	11.4058	7.5367	0.6634	1.7100e-04	2.6293	0.7081	0.3444	0.1010	4.3220	0.5993	-4.7022	2.6097	0.7991	0.0000e+00	0.0000e+00	0.0000e+00	8.9900e-06	1.6771	1.7928	0.3740	4.1514
YAL016W	0.3558	1.9610	1701.0557	3.1500e-01	0.2213	2.7031	2234.8963	6.3300e-02	904.8615	0.2996	0.1576	876.3238	0.2037	0.0793	-0.0462	-0.5561	-0.9913	4.5700e-05	0.0000e+00	0.0000e+00	2.4700e-04	276.7993	1.2411	151.6221	2.1822
YAL017W	0.2866	2.5830	1565.0647	6.0800e-01	0.1933	4.9131	2389.7574	9.6700e-06	643.8098	0.2564	0.1053	536.9776	0.1854	0.0412	-0.2618	-0.4678	-1.3546	0.0000e+00	0.0000e+00	0.0000e+00	4.9200e-06	153.0841	1.6199	70.3015	3.5176
YAL018C	10.8166	988.0448	1273.9204	0.0000e+00	2.7184	10.4476	2.1977	2.9600e-05	0.6953	10.4734	0.0166	0.2231	2.1026	0.2214	-1.6401	-2.3165	3.7376	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000	 nan	0.4235	8.9418
YAL019W	0.2113	2.8094	881.2960	5.2900e-03	0.2044	7.1824	3054.5636	9.9800e-04	333.0691	0.1958	0.0734	456.4233	0.1982	0.0296	0.4546	0.0173	-1.3108	0.0000e+00	1.7700e-02	0.0000e+00	9.7300e-01	56.3716	2.3633	65.0084	4.1695
YAL019W-A	1.0689	12.2911	9.3531	3.5000e-09	23.7595	315.7502	0.5286	-1.0000e+00	0.7947	0.9762	0.0852	0.0017	22.0200	0.0716	-8.8524	4.4955	-0.2514	0.0000e+00	0.0000e+00	3.7200e-19	9.9900e-01	0.6708	8.6783	0.0280	6.3253
YAL020C	0.1844	6.5636	2211.0710	1.3800e-04	0.2159	1.6785	173.8587	5.7000e-06	368.5491	0.1789	0.0297	109.6457	0.1903	0.1189	-1.7490	0.0887	1.9991	0.0000e+00	2.7700e-11	0.0000e+00	4.4700e-01	42.4163	4.8939	16.1814	2.4034
YAL021C	0.1880	3.9290	3001.9020	1.2800e-03	0.1936	3.9090	2576.8526	3.5200e-03	816.0503	0.1789	0.0482	704.0413	0.1839	0.0497	-0.2130	0.0399	0.0450	2.3600e-19	1.4500e-04	1.5500e-01	1.0000e+00	118.6417	2.8977	99.3302	3.0029
YAL022C	0.1902	1.9524	654.4755	2.9500e-05	0.1755	1.4785	746.4066	1.1600e-04	355.0983	0.1725	0.0926	530.3464	0.1561	0.1097	0.5787	-0.1439	0.2450	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	50.6179	2.3689	68.5223	2.3008
YAL023C	0.2462	2.4780	1456.2679	1.9600e-01	0.4208	3.5751	3515.9245	2.2500e-01	628.5595	0.2227	0.0951	1026.5639	0.3752	0.1080	0.7077	0.7524	0.1846	0.0000e+00	0.0000e+00	1.3600e-26	1.0700e-05	130.5657	1.6575	360.5212	1.4181
YAL024C	0.1938	3.0647	549.9123	2.9300e-07	0.1837	3.4249	1914.2339	3.9400e-05	192.2859	0.1817	0.0630	601.6041	0.1737	0.0539	1.6456	-0.0644	-0.2244	0.0000e+00	5.8000e-08	3.8800e-21	1.4700e-01	24.4341	3.3486	77.8944	3.0084
YAL025C	0.2523	4.3619	147.9115	1.7500e-04	0.2587	5.0374	1533.9242	4.8600e-02	36.6618	0.2376	0.0582	322.3591	0.2456	0.0511	3.1363	0.0473	-0.1881	0.0000e+00	3.1400e-04	1.8800e-15	7.5400e-08	6.0091	3.9341	67.6020	2.3793
YAL026C	0.2050	3.1005	1460.4377	5.5300e-04	0.2042	3.1123	1841.2202	4.1100e-04	505.6326	0.1916	0.0655	632.2587	0.1909	0.0649	0.3224	-0.0056	-0.0135	0.0000e+00	6.2600e-01	9.8400e-01	9.7300e-01	76.1077	2.4553	99.4415	2.3998
YAL026C-A	74.9032	198.0651	0.7974	7.5300e-02	21.2466	13.0324	0.5359	7.4800e-02	0.0040	52.9393	0.2780	0.0737	7.6712	0.6557	4.2170	-2.7868	1.2378	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.1926	2.7916	0.3319	2.9659
YAL027W	0.2015	1.8351	295.7518	3.2400e-06	0.2217	2.2406	176.8000	2.7200e-05	171.1970	0.1807	0.1034	84.4447	0.2006	0.0949	-1.0196	0.1510	-0.1233	0.0000e+00	0.0000e+00	1.3400e-08	9.6600e-01	24.1124	2.5410	12.8243	2.7429
YAL028W	0.1747	2.3457	1397.7856	1.6000e-02	0.1735	2.2183	356.1299	2.1100e-10	642.7180	0.1617	0.0734	172.6613	0.1601	0.0772	-1.8962	-0.0146	0.0729	0.0000e+00	1.7000e-01	1.2300e-03	3.4200e-03	77.9541	2.9087	18.0075	3.6499
YAL029C	0.2341	2.3325	1201.4195	1.6700e-01	0.2205	1.2938	867.8097	7.2400e-02	544.0479	0.2119	0.0948	704.4391	0.1873	0.1502	0.3727	-0.1778	0.6634	0.0000e+00	0.0000e+00	0.0000e+00	6.7000e-01	96.0122	2.1617	113.8206	1.7681
YAL030W	0.4164	1.8559	462.1345	4.5700e-01	0.3238	3.3014	825.4578	2.5800e-01	259.7522	0.3379	0.1883	262.6764	0.2940	0.0924	0.0162	-0.2008	-1.0276	4.0200e-01	0.0000e+00	0.0000e+00	6.5200e-02	87.2387	1.1199	71.6690	1.6310
YAL031C	0.2013	4.0483	1364.1211	1.8300e-04	0.1669	1.9450	749.9455	2.0700e-09	367.3040	0.1910	0.0512	412.2671	0.1532	0.0830	0.1666	-0.3183	0.6969	1.0900e-12	0.0000e+00	0.0000e+00	9.2600e-02	56.4770	2.6956	42.8559	3.2907
YAL031W-A	5.7401	3.7828	1.0734	1.6000e-04	35.2487	136.4785	0.4843	1.0000e+00	0.3864	1.9638	0.6020	0.0037	27.7748	0.2054	-6.6884	3.8221	-1.5512	0.0000e+00	0.0000e+00	0.0000e+00	5.8200e-02	0.5810	2.8647	0.0848	5.5700
YAL032C	0.2357	1.9732	376.1074	3.4300e-03	0.1991	5.1272	706.9192	1.0500e-05	201.7845	0.2095	0.1111	147.7676	0.1913	0.0397	-0.4495	-0.1315	-1.4849	0.0000e+00	0.0000e+00	0.0000e+00	7.0400e-03	35.5449	2.0547	19.5507	4.0187
YAL033W	0.2519	4.8983	293.7380	3.6800e-05	0.2575	5.1194	646.1163	3.1600e-02	63.8529	0.2386	0.0520	135.0540	0.2445	0.0510	1.0807	0.0350	-0.0266	0.0000e+00	1.9500e-03	2.0300e-01	8.9400e-02	12.0104	3.0470	26.9247	2.6469
YAL034C	0.3346	1.7081	1719.5773	3.7500e-01	0.1631	5.8042	2884.6843	2.0400e-07	1046.7504	0.2786	0.1669	545.8744	0.1584	0.0297	-0.9393	-0.8144	-2.4905	0.0000e+00	0.0000e+00	0.0000e+00	2.8300e-14	298.9076	1.1661	53.1956	5.2474
YAL034C-B	3.4982	5.3169	1.2722	1.1100e-04	287.0878	12.8251	0.4304	3.2300e-02	0.2562	2.0503	0.4065	0.0518	12.0697	0.9557	-2.3056	2.5575	1.2332	0.0000e+00	0.0000e+00	0.0000e+00	5.0000e-01	0.4689	7.1646	0.4024	2.7159
YAL034W-A	0.3250	4.1185	94.6430	1.0200e-03	0.2686	3.2071	138.6663	5.1600e-07	24.2229	0.3002	0.0763	46.3406	0.2466	0.0818	0.9359	-0.2837	0.1001	0.0000e+00	0.0000e+00	2.1700e-05	3.3200e-01	5.5577	3.0388	8.5121	2.8692
YAL035W	0.5296	10.0284	2444.5223	9.6800e-01	0.9106	7.6074	3862.7431	7.8000e-01	252.4225	0.5018	0.0528	522.9553	0.8116	0.1081	1.0508	0.6936	1.0328	0.0000e+00	0.0000e+00	0.0000e+00	1.8600e-10	124.4246	1.2562	409.1704	1.0440
YAL036C	0.1335	4.8031	15374.6110	3.0500e-07	0.5139	5.3585	2751.9976	4.3300e-01	3574.5769	0.1295	0.0297	534.9529	0.4677	0.0905	-2.7403	1.8528	1.6052	0.0000e+00	0.0000e+00	0.0000e+00	3.1800e-16	209.1498	7.5235	247.7895	1.1970
YAL037C-A	2.5572	8.0952	21.1232	3.1400e-01	3.1947	6.8354	23.4763	6.3100e-02	2.7582	1.9053	0.2525	3.9529	2.1205	0.3417	0.5192	0.1544	0.4363	0.0000e+00	1.0900e-09	0.0000e+00	1.8100e-05	4.9735	0.9646	7.5766	0.6644
YAL037C-B	4.2441	78.9525	1718.6250	1.3100e-02	5.5995	16.0656	555.2665	1.1500e-01	22.4898	4.0247	0.0516	35.7055	4.1374	0.2620	0.6669	0.0399	2.3435	0.0000e+00	8.4400e-05	0.0000e+00	1.3600e-14	87.7218	0.4975	144.0516	0.3619
YAL037W	0.2178	5.8465	291.4625	5.4100e-11	2.6898	7.1829	1.9937	1.5000e-07	54.5497	0.2092	0.0388	0.3092	1.9192	0.2806	-7.4630	3.1974	2.8538	0.0000e+00	0.0000e+00	0.0000e+00	6.6300e-01	6.9663	5.5000	0.5174	6.6892
YAL038W	4.2366	114.3364	87403.2937	2.7100e-01	5.6816	132.7459	88354.4772	2.9500e-01	782.6833	4.0874	0.0358	678.8487	5.4493	0.0412	-0.2053	0.4149	0.1998	0.0000e+00	0.0000e+00	0.0000e+00	1.4400e-02	3130.5703	0.4829	3618.7097	0.3941
YAL039C	0.2199	3.2273	1527.3147	1.6000e-03	0.2248	3.2214	623.4825	1.3900e-06	507.3046	0.2052	0.0672	205.2367	0.2097	0.0681	-1.3056	0.0311	0.0180	0.0000e+00	1.7800e-02	1.3300e-01	1.0500e-01	88.0479	2.1921	36.6017	2.2517
YAL040C	0.2361	3.0908	1117.2540	4.2900e-03	0.2108	3.2049	560.6788	1.0200e-04	382.1058	0.2186	0.0738	189.8085	0.1968	0.0659	-1.0094	-0.1510	-0.1632	0.0000e+00	0.0000e+00	8.4300e-16	6.0500e-03	71.7592	2.1327	28.0256	2.9306
YAL041W	0.2450	3.7754	2024.5241	5.3900e-01	0.2132	3.9679	1443.7645	1.9800e-01	573.0174	0.2291	0.0650	389.0827	0.2017	0.0539	-0.5585	-0.1836	-0.2693	0.0000e+00	0.0000e+00	0.0000e+00	2.8300e-02	118.8708	2.0435	63.6678	2.6680
YAL042C-A	18.6511	105.6346	0.1665	1.0000e+00	62.9464	329.8390	0.1853	-1.0000e+00	0.0019	15.5647	0.1738	0.0006	52.4575	0.1603	-1.6982	1.7529	-0.1164	0.0000e+00	0.0000e+00	1.3600e-16	9.9900e-01	0.0157	7.7469	0.0142	9.0000
YAL042W	0.4052	1.9911	1393.8720	2.8400e-01	0.5908	4.5180	3345.6055	3.1900e-01	726.7345	0.3352	0.1724	770.6077	0.5207	0.1188	0.0846	0.6355	-0.5367	2.9700e-07	0.0000e+00	0.0000e+00	6.0400e-02	247.8034	1.0398	391.4047	1.1179
YAL043C	0.2606	1.7444	1835.2742	2.2200e-02	0.1965	1.8241	790.3042	4.7300e-05	1098.8296	0.2258	0.1334	467.5776	0.1765	0.1027	-1.2327	-0.3555	-0.3773	0.0000e+00	0.0000e+00	0.0000e+00	2.8500e-05	226.3459	1.5345	70.1372	2.1716
YAL044C	0.5358	4.2068	1318.5573	5.3600e-02	1.0862	3.8852	1185.1577	4.0500e-01	326.8621	0.4734	0.1157	316.9526	0.8445	0.2226	-0.0444	0.8351	0.9441	2.3900e-03	0.0000e+00	0.0000e+00	3.8600e-05	154.7792	1.0690	258.7152	0.7595
YAL044W-A	4.1002	3.4181	1.7531	9.2300e-03	2.6555	2.2536	1.5874	1.6100e-03	0.6135	1.8068	0.5437	0.8574	1.1874	0.5540	0.4828	-0.6056	0.0271	3.1200e-25	0.0000e+00	1.7100e-01	7.2300e-01	0.9174	2.0231	0.8486	2.5087
YAL045C	1.3383	4.6027	3.5653	1.1600e-07	12.5986	874.7127	35.7606	4.0000e-09	0.8350	1.0129	0.2369	0.0354	12.2326	0.0179	-4.5618	3.5942	-3.7297	0.0000e+00	0.0000e+00	0.0000e+00	3.7900e-01	0.7305	4.7903	0.0000	 nan
YAL046C	0.3363	2.0762	242.5589	2.8400e-01	0.3375	3.2597	369.4469	6.2900e-02	122.0132	0.2883	0.1431	118.9225	0.3048	0.0970	-0.0370	0.0803	-0.5613	5.4400e-03	6.2800e-09	0.0000e+00	5.4700e-01	30.7181	1.6682	33.6433	1.6138
YAL047C	0.1778	3.4396	798.1538	5.6100e-08	0.1895	2.4531	964.0203	1.5800e-03	249.0900	0.1685	0.0520	419.8726	0.1750	0.0759	0.7533	0.0551	0.5466	0.0000e+00	2.4100e-07	0.0000e+00	5.8500e-02	28.8624	3.7541	59.3740	2.6209
YAL047W-A	6.7847	850.9313	431.4432	0.0000e+00	20.2609	307.0002	0.1940	1.0000e+00	0.2610	6.5328	0.0183	0.0007	19.0324	0.0617	-8.6272	1.5427	1.7544	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000	 nan	0.0053	6.3246
YAL048C	0.1902	2.8753	1190.4066	8.5900e-04	0.1948	4.2654	550.1959	7.5700e-08	441.7759	0.1779	0.0652	138.4056	0.1859	0.0462	-1.6744	0.0629	-0.4964	0.0000e+00	1.0200e-06	0.0000e+00	4.1700e-02	63.0886	2.5849	16.5137	4.3747
YAL049C	0.2788	2.6148	776.9448	7.3900e-02	0.2161	7.1029	3737.6970	1.0500e-01	311.2183	0.2510	0.0995	565.1633	0.2093	0.0316	0.8607	-0.2621	-1.6533	0.0000e+00	0.0000e+00	0.0000e+00	4.5900e-01	73.4000	1.6169	87.9191	3.7886
YAL051W	0.2005	1.2955	545.2023	1.7200e-04	0.1844	4.5968	787.0196	1.1000e-07	445.2933	0.1727	0.1387	184.7738	0.1768	0.0411	-1.2690	0.0342	-1.7552	0.0000e+00	3.9100e-03	0.0000e+00	8.2100e-04	63.4214	1.9951	21.3071	4.3314
YAL053W	0.2212	3.1359	2377.5514	3.3500e-02	0.1912	2.5945	2335.9819	2.2300e-03	802.9743	0.2058	0.0690	968.1196	0.1774	0.0726	0.2698	-0.2138	0.0721	1.3100e-25	0.0000e+00	8.1300e-04	2.7400e-01	144.7489	2.1173	144.2145	2.4747
YAL054C	0.2104	3.7727	634.7937	5.2900e-07	0.2197	6.1990	601.3749	1.3000e-07	179.1615	0.1987	0.0555	104.7329	0.2116	0.0370	-0.7745	0.0904	-0.5842	0.0000e+00	1.5800e-14	0.0000e+00	6.5200e-01	27.6240	2.9180	16.5029	3.8465
YAL055W	0.2372	3.5826	388.1340	1.6600e-05	0.2192	1.5916	337.8546	1.3300e-03	115.7810	0.2217	0.0654	225.5072	0.1915	0.1263	0.9618	-0.2118	0.9488	0.0000e+00	0.0000e+00	0.0000e+00	5.9900e-01	20.6902	2.5643	36.9907	1.9471
YAL056C-A	15.0182	20.3026	0.3362	8.4000e-02	8.9676	22.8308	1.2453	9.5500e-03	0.0267	7.8445	0.4846	0.0606	6.2175	0.3017	1.1832	-0.3354	-0.6839	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.1364	4.7709	0.3416	6.5511
YAL056W	0.1799	3.8569	2105.1628	2.1100e-05	0.1930	3.3931	507.7650	1.0300e-07	600.5400	0.1712	0.0486	165.5153	0.1819	0.0588	-1.8593	0.0876	0.2765	0.0000e+00	2.7800e-11	1.0600e-24	9.2200e-02	81.8856	2.9924	19.8730	3.8659
YAL058W	0.1685	1.9635	851.1654	7.0400e-08	0.1782	2.7353	835.2717	2.1200e-06	465.6053	0.1546	0.0832	325.9378	0.1667	0.0644	-0.5145	0.1093	-0.3695	0.0000e+00	1.3100e-17	0.0000e+00	9.9900e-01	53.7853	2.9085	41.6988	2.9340
YAL059W	0.3101	5.0869	66.8846	9.9100e-10	0.2524	3.5911	398.2340	2.0900e-05	14.2555	0.2911	0.0619	118.8146	0.2345	0.0698	3.0591	-0.3116	0.1726	0.0000e+00	0.0000e+00	2.2100e-13	1.3200e-04	2.9350	4.2222	21.5928	2.6460
YAL060W	0.5310	20.3830	23644.3219	1.6200e-01	0.3537	21.5408	14171.0061	3.3100e-01	1204.6747	0.5170	0.0259	686.5931	0.3478	0.0168	-0.8111	-0.5716	-0.6293	0.0000e+00	0.0000e+00	0.0000e+00	2.0800e-06	614.1021	1.2497	235.1780	1.5865
YAL061W	0.8184	14.3613	22212.9198	3.4300e-01	0.1982	6.1886	1265.5065	4.9500e-06	1600.2521	0.7741	0.0548	219.9667	0.1918	0.0329	-2.8629	-2.0132	-0.7331	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1195.9990	1.2066	28.8731	4.3414
YAL062W	0.2605	1.2796	662.9490	9.4200e-03	0.1715	3.4604	1485.2577	1.8000e-06	538.9312	0.2154	0.1726	463.8395	0.1629	0.0501	-0.2165	-0.4029	-1.7846	0.0000e+00	0.0000e+00	0.0000e+00	3.8200e-06	113.5026	1.4057	54.4159	3.4015
YAL063C	0.2331	2.5078	153.5018	2.1000e-06	0.1787	3.6279	755.9295	1.4100e-07	65.9595	0.2120	0.0905	224.0214	0.1698	0.0501	1.7640	-0.3200	-0.8540	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	10.2138	2.9154	25.7442	3.8739
YAL063C-A	0.1957	9.3072	605.9983	6.3300e-11	7.3172	15.1584	0.8664	4.5600e-04	71.0712	0.1913	0.0223	0.0616	4.8271	0.3378	-10.1725	4.6569	3.9184	0.0000e+00	0.0000e+00	0.0000e+00	8.6100e-01	7.5379	7.9936	0.2701	9.0000
YAL064C-A	0.2923	4.4031	66.8496	3.0600e-12	1.1807	8.6354	6.5390	4.4000e-06	16.4716	0.2731	0.0663	0.8030	1.0301	0.1274	-4.3585	1.9155	0.9420	0.0000e+00	0.0000e+00	0.0000e+00	9.9900e-01	3.0085	4.3105	0.7236	6.2982
YAL064W	0.4795	17.2779	52.3537	5.3300e-07	30.7972	292.8665	0.5547	9.8800e-01	3.3031	0.4658	0.0285	0.0019	27.8783	0.0960	-10.7396	5.9033	1.7510	0.0000e+00	0.0000e+00	0.0000e+00	1.0000e+00	1.1043	8.8882	0.0400	9.0000
YAL064W-B	36.8191	549.4523	0.0005	-1.0000e+00	4.7431	12.7873	1.4713	4.5000e-05	0.0000	33.9783	0.0638	0.1311	3.4122	0.2785	16.9229	-3.3158	2.1269	0.0000e+00	0.0000e+00	0.0000e+00	8.6400e-01	0.0000	 nan	0.3836	6.9332
YAL065C	17.9840	436.0753	0.2744	9.8600e-01	5.5111	7.8146	0.7425	7.8200e-03	0.0005	17.1938	0.0429	0.1203	3.1191	0.4386	8.0374	-2.4627	3.3527	0.0000e+00	0.0000e+00	0.0000e+00	8.6400e-01	0.0000	 nan	0.2920	6.5617
YAL067C	1.4575	8.7234	4.6350	1.2600e-04	0.1870	7.9216	699.0671	1.3200e-13	0.5616	1.2310	0.1521	97.8110	0.1823	0.0253	7.4444	-2.7555	-2.5896	0.0000e+00	0.0000e+00	0.0000e+00	9.7700e-01	0.6106	7.2953	9.2467	7.6413
YAR002C-A	0.2234	5.9487	1276.4204	9.2200e-06	0.3295	10.1001	2258.0885	2.1800e-02	231.8474	0.2146	0.0393	238.8939	0.3176	0.0355	0.0432	0.5653	-0.1444	1.9700e-03	0.0000e+00	3.3000e-08	1.7200e-04	37.8434	3.3779	69.9206	2.1267
YAR002W	0.2127	0.9566	626.0855	8.0600e-02	0.2246	4.0377	2455.8601	9.5700e-03	683.1001	0.1730	0.1863	645.6113	0.2120	0.0556	-0.0814	0.2937	-1.7432	8.5500e-06	0.0000e+00	0.0000e+00	9.9500e-01	117.5104	1.4790	124.7457	2.1252
YAR003W	0.1931	1.6465	708.1407	1.7400e-05	0.1834	1.4289	662.9747	6.2400e-05	453.8102	0.1721	0.1086	485.2317	0.1619	0.1170	0.0966	-0.0878	0.1078	9.4800e-08	8.8900e-15	3.8700e-10	9.9900e-01	69.9076	2.0345	66.5596	2.1036
YAR007C	0.2154	6.4384	1898.9750	2.1700e-04	0.2241	2.6968	601.2189	2.0500e-04	320.2292	0.2078	0.0349	236.2561	0.2061	0.0799	-0.4388	-0.0119	1.1959	0.0000e+00	1.0400e-01	0.0000e+00	9.7000e-01	50.1333	3.6504	39.9481	2.3803
YAR008W	0.2614	4.7183	105.5640	8.3300e-08	0.2106	3.0961	339.6134	1.6400e-06	24.2676	0.2467	0.0561	118.3116	0.1964	0.0678	2.2855	-0.3296	0.2749	0.0000e+00	0.0000e+00	0.0000e+00	8.5200e-02	3.8973	4.5668	17.1941	3.0865
